Wall time,Step,Value
1730264229.4953415,283599,528.5903930664062
1730264242.5416179,283999,528.596435546875
1730264260.349753,284399,528.5996704101562
1730264273.5258622,284799,528.6207885742188
1730264291.3615599,285199,528.6182250976562
1730264304.4662733,285599,528.6341552734375
1730264317.5300825,285999,528.6234130859375
1730264334.7017517,286399,528.6160888671875
1730264347.7999172,286799,528.6201782226562
1730264365.8877852,287199,528.6188354492188
1730264379.0731995,287599,528.6207885742188
1730264392.2271252,287999,528.616455078125
1730264409.2473788,288399,528.61962890625
1730264423.1186903,288799,528.6229248046875
1730264440.2298617,289199,528.6324462890625
1730264453.3877237,289599,528.6526489257812
1730264466.9982994,289999,528.6646118164062
1730264484.794912,290399,528.640380859375
1730264497.8628125,290799,528.6373901367188
1730264514.7901814,291199,528.59619140625
1730264528.2736428,291599,528.5878295898438
1730264542.085553,291999,528.5706176757812
1730264558.9260695,292399,528.6048583984375
1730264572.0442023,292799,528.5851440429688
1730264589.9280615,293199,528.581298828125
1730264603.0107996,293599,528.5743408203125
1730264616.0610683,293999,528.5768432617188
1730264633.339045,294399,528.5885009765625
1730264646.435194,294799,528.5972900390625
1730264664.336542,295199,528.5833129882812
1730264677.4801846,295599,528.5645141601562
1730264690.619812,295999,528.5682373046875
1730264707.9415958,296399,528.5574951171875
1730264721.4258928,296799,528.5505981445312
1730264738.4836304,297199,528.541015625
1730264751.5670686,297599,528.5598754882812
1730264764.8412092,297999,528.5708618164062
1730264782.577034,298399,528.5723876953125
1730264795.7212472,298799,528.5797119140625
1730264812.606057,299199,528.5734252929688
1730264825.7012193,299599,528.5689086914062
1730264839.1764085,299999,528.56005859375
